C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90
2020-01-30T00:00:00.000Z,0,0.33226609230041504,0.02187521367584256,0.02191022631011127,1395,0,0.021448947489261627,0.00023685774067416787,0.04501759633421898
2020-01-31T00:00:00.000Z,0,0.4020446538925171,0.024560153223073096,0.02618987073168284,1395,0,0.021445510908961296,0.00043847234337590635,0.05659451335668564
2020-02-06T00:00:00.000Z,0,0.3128426671028137,0.021036480735868373,0.023015164708442927,1395,0,0.017170054838061333,0.00023226735356729478,0.05185158923268318
2020-02-11T00:00:00.000Z,0.00017989700427278876,0.2131754606962204,0.025182647941075737,0.02278433643317528,1395,0,0.025144217535853386,0.0004643503634724766,0.05152106657624245
2020-02-12T00:00:00.000Z,0,0.35074248909950256,0.024566064929101666,0.025673952359357044,1395,0,0.020976945757865906,0.00046790018677711487,0.056797996163368225
2020-02-18T00:00:00.000Z,0,0.5047915577888489,0.022684605166981894,0.02516657346863953,1395,0,0.019475014880299568,0.0002487053570803255,0.05289575085043907
2020-02-23T00:00:00.000Z,0,0.14928855001926422,0.023020168461513488,0.020406002002326916,1395,0,0.023595526814460754,0.00032163222203962505,0.04698459059000015
2020-02-24T00:00:00.000Z,0,0.36736825108528137,0.02379841241558863,0.02511963308871713,1395,0,0.020411349833011627,0.000475070410175249,0.054217323660850525
2020-03-01T00:00:00.000Z,0,0.45519334077835083,0.022328649006680835,0.024482400878826218,1395,0,0.01881776936352253,0.00024546714848838747,0.05275644361972809
2020-03-06T00:00:00.000Z,0,0.13941730558872223,0.022156609008678378,0.019747958440931034,1395,0,0.022664297372102737,0.00032513082260265946,0.04608418419957161
2020-03-07T00:00:00.000Z,0,0.4145873486995697,0.024506653005038837,0.026512301296148812,1395,0,0.021858420222997665,0.0004924864042550325,0.055574703961610794
2020-03-13T00:00:00.000Z,0,0.40563058853149414,0.029404801090757056,0.02787854870930834,1395,0,0.026989374309778214,0.0003436260449234396,0.06442331522703171
2020-03-18T00:00:00.000Z,0.000006042389941285364,0.16756439208984375,0.02499393438202952,0.021303286591357044,1395,0,0.02620765008032322,0.00029682822059839964,0.050929777324199677
2020-03-19T00:00:00.000Z,0,0.41748470067977905,0.035660805357876156,0.03268058075395776,1395,0,0.0342644602060318,0.0008073729113675654,0.07574214786291122
2020-03-25T00:00:00.000Z,0,0.3756546080112457,0.02476911537103589,0.026284421769264644,1395,0,0.02173536829650402,0.00026799493934959173,0.05570872873067856
2020-03-31T00:00:00.000Z,0,0.36976104974746704,0.025714354602071228,0.02577159451100607,1395,0,0.02382383868098259,0.00045504665467888117,0.05469260737299919
2020-04-06T00:00:00.000Z,0,0.4711543321609497,0.031661104744188186,0.03040754781732207,1395,0,0.031037405133247375,0.0004030297859571874,0.06695039570331573
2020-04-11T00:00:00.000Z,0.000026531508410698734,0.23771078884601593,0.03672410544034693,0.030112053366361257,1395,0,0.0399794727563858,0.00043340554111637175,0.07193519920110703
2020-04-12T00:00:00.000Z,0,0.35571056604385376,0.02953681083351922,0.02744292912411904,1395,0,0.02751237340271473,0.0005937779205851257,0.06377927958965302
2020-04-18T00:00:00.000Z,0,0.32863375544548035,0.02464638834401455,0.02494608184038777,1395,0,0.022443685680627823,0.0002483016869518906,0.0542927011847496
2020-04-23T00:00:00.000Z,0,0.1699337512254715,0.023731916535550495,0.020534506190849823,1395,0,0.024893976747989655,0.00037680190871469676,0.047609832137823105
2020-04-30T00:00:00.000Z,0,0.5046772360801697,0.024697440648760477,0.025294857841708374,1395,0,0.022806568071246147,0.00021834278595633805,0.05368423089385033
2020-05-05T00:00:00.000Z,0,0.19699795544147491,0.023244917249462812,0.020511515636907396,1395,0,0.02422933466732502,0.00031461045728065073,0.04755832254886627
2020-05-06T00:00:00.000Z,0,0.39434510469436646,0.02591411821588713,0.02532785623010817,1395,0,0.024653654545545578,0.0004966305568814278,0.055626071989536285
2020-05-12T00:00:00.000Z,0,0.4154766798019409,0.02480787896045408,0.025985560837239782,1395,0,0.022013437002897263,0.00020853969908785075,0.056340813636779785
2020-05-17T00:00:00.000Z,0,0.1600913405418396,0.024311430239314428,0.021487966064941584,1395,0,0.025065245106816292,0.00025495197041891515,0.04937577620148659
2020-05-18T00:00:00.000Z,0,0.3918384313583374,0.025526333493172546,0.026216691469309574,1395,0,0.0227536428719759,0.0005317028844729066,0.05842385068535805
2020-05-24T00:00:00.000Z,0,0.5476284027099609,0.02432772356165669,0.026138149677040937,1395,0,0.021851325407624245,0.00022734719095751643,0.05625930801033974
2020-05-29T00:00:00.000Z,0,0.23358997702598572,0.023984539144729304,0.02200817793316663,1395,0,0.02407868020236492,0.0002493835927452892,0.050008777529001236
2020-05-30T00:00:00.000Z,0,0.5151912569999695,0.02496751070939905,0.026807938171091252,1395,0,0.02200455218553543,0.0004496184701565653,0.05758517608046532
2020-06-05T00:00:00.000Z,0,0.39271706342697144,0.02469382529755801,0.02641774737489674,1395,0,0.021584147587418556,0.0002426641876809299,0.05520634353160858
2020-06-10T00:00:00.000Z,0,0.16008874773979187,0.02497632011449877,0.022112885448533088,1395,0,0.025216616690158844,0.00021971628302708268,0.05107405409216881
2020-06-11T00:00:00.000Z,0,0.3651048541069031,0.02563153506693423,0.025485918742060115,1395,0,0.022849442437291145,0.0004339247534517199,0.058421868830919266
2020-06-17T00:00:00.000Z,0,0.4239007532596588,0.024243511936374244,0.02717620763155197,1395,0,0.02088182419538498,0.000271721655735746,0.056338973343372345
2020-06-22T00:00:00.000Z,0,0.1811516284942627,0.02330754113848877,0.021340763028140412,1395,0,0.023091115057468414,0.00033282427466474473,0.048255160450935364
2020-06-23T00:00:00.000Z,0,0.43010494112968445,0.02450037356114123,0.027270489467881468,1395,0,0.020933587104082108,0.00047446126700378954,0.056600190699100494
2020-06-29T00:00:00.000Z,0,0.521649956703186,0.023409520923600997,0.025750837682407463,1395,0,0.020161285996437073,0.0002423064288450405,0.05449226498603821
2020-07-04T00:00:00.000Z,0.00006958760059205815,0.16653947532176971,0.023103221021531097,0.020876624489298293,1395,0,0.022725891321897507,0.00039909538463689387,0.04780173301696777
2020-07-05T00:00:00.000Z,0,0.40690019726753235,0.024281322360529642,0.02636074692522411,1395,0,0.02114948257803917,0.0004251787904649973,0.05458448827266693
2020-07-11T00:00:00.000Z,0,0.577591598033905,0.02429544414863395,0.028070661395867693,1395,0,0.020891264081001282,0.00022656205692328513,0.055310048162937164
2020-07-16T00:00:00.000Z,0.00002348883936065249,0.1729387789964676,0.022734943190859745,0.021049017553480025,1395,0,0.02256758324801922,0.00047358969459310174,0.04767612740397453
2020-07-17T00:00:00.000Z,0,0.39167582988739014,0.02450826999741702,0.027387692326711573,1395,0,0.02067360281944275,0.0004066058900207281,0.056486453860998154
2020-07-23T00:00:00.000Z,0,0.9400511384010315,0.024954339706005572,0.040266966698719396,1395,0,0.019789472222328186,0.00023873569443821907,0.05632266402244568
2020-07-28T00:00:00.000Z,0.00004772729516844265,0.200455442070961,0.022626876419258944,0.02152878489307004,1395,0,0.021498573943972588,0.0004123331746086478,0.047772012650966644
2020-07-29T00:00:00.000Z,0,0.4646906554698944,0.023474119880331185,0.027040105349698966,1395,0,0.019636141136288643,0.0004780830640811473,0.055449239909648895
2020-08-04T00:00:00.000Z,0,0.46816667914390564,0.023974733459815652,0.02817306615084552,1395,0,0.019225213676691055,0.00022523953521158546,0.05636073648929596
2020-08-09T00:00:00.000Z,0,0.22703972458839417,0.022977371410509987,0.021787458678036775,1395,0,0.022002875804901123,0.00035383409704081714,0.04771878197789192
2020-08-10T00:00:00.000Z,0,0.4248364567756653,0.024468566398009085,0.02780905707023232,1395,0,0.019958646968007088,0.00047685811296105385,0.057486359030008316
2020-08-16T00:00:00.000Z,0,0.43634161353111267,0.024497223076818512,0.0273190521666072,1395,0,0.020366378128528595,0.0002721195050980896,0.05731700733304024
2020-08-21T00:00:00.000Z,0,0.18127116560935974,0.022266624845149737,0.02099675362272249,1395,0,0.021304301917552948,0.00022529411944560707,0.047545175999403
2020-08-22T00:00:00.000Z,0,0.5765448212623596,0.024656067064039434,0.02846916861852362,1395,0,0.020633112639188766,0.00034446566132828593,0.055557988584041595
2020-08-28T00:00:00.000Z,0,0.32401394844055176,0.023390325964219676,0.025391489313886014,1395,0,0.019233835861086845,0.00023505673743784428,0.054423753172159195
2020-09-02T00:00:00.000Z,0,0.1524306982755661,0.022237907591899506,0.021230920095783663,1395,0,0.02113713137805462,0.00046536338049918413,0.0469524972140789
2020-09-03T00:00:00.000Z,0,0.40950456261634827,0.023053787467478118,0.026300111856019152,1395,0,0.01856338419020176,0.0004868917749263346,0.05471732094883919
2020-09-09T00:00:00.000Z,0,0.41294676065444946,0.022987845356854837,0.025997477152131365,1395,0,0.01857246831059456,0.00021874107187613845,0.05527929961681366
2020-09-14T00:00:00.000Z,0.00003077685323660262,0.16901923716068268,0.022065067160876705,0.02123597450692464,1395,0,0.02037227898836136,0.0003207331756129861,0.04694026708602905
2020-09-15T00:00:00.000Z,0,0.3941628038883209,0.02405623387143464,0.02703594377090111,1395,0,0.019964594393968582,0.000424308207584545,0.0545075498521328
2020-09-21T00:00:00.000Z,0,0.46567875146865845,0.02355559023265521,0.027693990207285184,1395,0,0.01918860152363777,0.0001749884249875322,0.05623416230082512
2020-09-26T00:00:00.000Z,0,1.2270199060440063,0.024165280837114844,0.040113037256007615,1395,0,0.021473528817296028,0.00024000584380701184,0.04925376921892166
2020-09-27T00:00:00.000Z,0,0.382056325674057,0.023201309421970306,0.02585181219820996,1395,0,0.01875488832592964,0.00048356279148720205,0.05483034998178482
2020-10-03T00:00:00.000Z,0,0.5686129331588745,0.02443952659570356,0.02904181444597505,1395,0,0.020119184628129005,0.00023599441919941455,0.05749665945768356
2020-10-08T00:00:00.000Z,0,0.31200554966926575,0.023556512124027294,0.02437023709937802,1395,0,0.021886436268687248,0.0003111795231234282,0.04948747158050537
2020-10-09T00:00:00.000Z,0,0.40675556659698486,0.02324638433390416,0.027255546169910983,1395,0,0.01844988390803337,0.0004399961035232991,0.05553007125854492
2020-10-15T00:00:00.000Z,0,0.5745140910148621,0.02441246509104618,0.02786626522669452,1395,0,0.019941216334700584,0.0001979015360120684,0.056405842304229736
2020-10-20T00:00:00.000Z,0.00003382022987352684,0.1681431382894516,0.021715274912948876,0.021242353706057426,1395,0,0.02015284076333046,0.0003899493895005435,0.04685426503419876
2020-10-21T00:00:00.000Z,0,0.47032561898231506,0.024008336028261263,0.027473133109858768,1395,0,0.01934107206761837,0.00050309271318838,0.05850934237241745
2020-10-27T00:00:00.000Z,0,0.49618884921073914,0.023316781825803157,0.026936427944969508,1395,0,0.01827588491141796,0.0002561881556175649,0.05629263073205948
2020-11-01T00:00:00.000Z,0,0.23403610289096832,0.022879726339831517,0.02291748097883412,1395,0,0.02090229094028473,0.0002336513134650886,0.04857758805155754
2020-11-02T00:00:00.000Z,0,0.39938145875930786,0.02423834203415418,0.027970894032071526,1395,0,0.01923808455467224,0.00047163115232251585,0.058445703238248825
2020-11-08T00:00:00.000Z,0,0.5448333621025085,0.02806585262011811,0.029207627409801925,1395,0,0.024625692516565323,0.0003559948818292469,0.06426382064819336
2020-11-13T00:00:00.000Z,0,0.2394433319568634,0.02036789502146289,0.021001124059870913,1395,0,0.018102919682860374,0.0002690114779397845,0.04495096951723099
2020-11-14T00:00:00.000Z,0,0.3844177722930908,0.02193291093864254,0.025346831225947938,1395,0,0.01697872206568718,0.00046463863691315055,0.05555044487118721
2020-11-20T00:00:00.000Z,0,0.41052624583244324,0.021736394704731855,0.02479358760877251,1395,0,0.01717853546142578,0.00017552971257828176,0.0527154803276062
2020-11-25T00:00:00.000Z,0,0.2040652632713318,0.020150332481864455,0.020736799123067695,1395,0,0.018009906634688377,0.00022486777743324637,0.04486300051212311
2020-11-26T00:00:00.000Z,0,0.6229220032691956,0.024433447681112785,0.029312945659748204,1395,0,0.019513560459017754,0.0005657608271576464,0.05952244624495506
2020-12-02T00:00:00.000Z,0,0.3634384274482727,0.02339711241152943,0.02743775244700406,1395,0,0.01811659336090088,0.00019684313156176358,0.05742465332150459
2020-12-07T00:00:00.000Z,0,0.1544186919927597,0.021736228578904213,0.021750771200233714,1395,0,0.019251001998782158,0.00021849048789590597,0.04841700941324234
2020-12-08T00:00:00.000Z,0,0.3746798634529114,0.023219261318583068,0.02502740463539735,1395,0,0.018799804151058197,0.0004526367993094027,0.055498093366622925
2020-12-14T00:00:00.000Z,0,0.35862481594085693,0.023105104784390058,0.0265617313885906,1395,0,0.01785789057612419,0.00022798209101893008,0.05641920864582062
2020-12-19T00:00:00.000Z,0,0.15846210718154907,0.021012005420506647,0.021323373520524262,1395,0,0.01855912059545517,0.00021751974418293685,0.04676002636551857
2020-12-20T00:00:00.000Z,0,0.34371712803840637,0.022960440017277244,0.02537185391434843,1395,0,0.017933210358023643,0.00043661511153914034,0.055722277611494064
2020-12-26T00:00:00.000Z,0,0.5419829487800598,0.022979291055887342,0.02719424110674239,1395,0,0.017946533858776093,0.00021644504158757627,0.05653028190135956
2020-12-31T00:00:00.000Z,0.00017009276780299842,0.3391020894050598,0.023020876071586517,0.024275152414933006,1395,0,0.020856978371739388,0.0005056962836533785,0.050012338906526566
2021-01-01T00:00:00.000Z,0,0.3794914484024048,0.025035364320573374,0.026979969815418278,1395,0,0.02022789977490902,0.0004929738352075219,0.059599608182907104
2021-01-07T00:00:00.000Z,0,0.49327096343040466,0.022097832543921586,0.0264463414091487,1395,0,0.01758921705186367,0.00021087925415486097,0.05361124500632286
2021-01-12T00:00:00.000Z,0,0.1508285105228424,0.020596401961835358,0.020770464066762355,1395,0,0.01898782141506672,0.00022178119979798794,0.0442691296339035
2021-01-13T00:00:00.000Z,0,0.37455177307128906,0.022621318160258273,0.025588646363069765,1395,0,0.017788877710700035,0.0004041483625769615,0.05760417878627777
2021-01-19T00:00:00.000Z,0,0.4766356348991394,0.022003636552163856,0.025812731516943473,1395,0,0.01706191711127758,0.00021402582933660597,0.05447526276111603
2021-01-24T00:00:00.000Z,0,0.22385002672672272,0.03287507065515578,0.028974499542331913,1395,0,0.03398028016090393,0.00014570687199011445,0.0678691416978836
2021-01-25T00:00:00.000Z,0.0012916428968310356,0.36991795897483826,0.039988640379861586,0.034871555073144635,1395,0,0.03719797730445862,0.002370783593505621,0.08473537862300873
2021-01-31T00:00:00.000Z,0,0.34000757336616516,0.026409755974435227,0.026834927303438096,1395,0,0.022422848269343376,0.0002889380557462573,0.06257487088441849
2021-02-05T00:00:00.000Z,0,0.19006215035915375,0.022301452326067086,0.0217181244092366,1395,0,0.021161308512091637,0.00030529091600328684,0.047040946781635284
2021-02-06T00:00:00.000Z,0,0.37481242418289185,0.023206350898634095,0.02453952645024997,1395,0,0.020053578540682793,0.00047393221757374704,0.05460863932967186
2021-02-12T00:00:00.000Z,0,0.36802321672439575,0.02319746470993999,0.02656829539931471,1395,0,0.019061364233493805,0.00019254836661275476,0.05739222466945648
2021-02-17T00:00:00.000Z,0.000011243839253438637,0.1779726892709732,0.022823151081611034,0.021928286907503723,1395,0,0.021563414484262466,0.00042581339948810637,0.04860203340649605
2021-02-18T00:00:00.000Z,0,0.532460629940033,0.02338271815248931,0.026378782820716484,1395,0,0.01921648345887661,0.0005684418138116598,0.056633561849594116
2021-02-24T00:00:00.000Z,0,0.34702932834625244,0.02206545156136495,0.02421578832431256,1395,0,0.01784558966755867,0.00028423333424143493,0.05469158664345741
2021-03-01T00:00:00.000Z,0,0.16722269356250763,0.021904017925183705,0.021524178344893268,1395,0,0.020354436710476875,0.00023249542573466897,0.04681652784347534
2021-03-02T00:00:00.000Z,0,0.38698410987854004,0.026229413162137637,0.028668892539893312,1395,0,0.02082986570894718,0.0004918368067592382,0.06459644436836243
2021-03-08T00:00:00.000Z,0,0.5391501784324646,0.02268561837132889,0.026394867180794857,1395,0,0.01850590482354164,0.00028571521397680044,0.05561451613903046
2021-03-13T00:00:00.000Z,0.00009328353917226195,0.18144112825393677,0.02405749358527622,0.02260787744679648,1395,0,0.023069176822900772,0.0004369197122287005,0.051134224981069565
2021-03-14T00:00:00.000Z,0,0.37254729866981506,0.024311117789013573,0.02628795425231994,1395,0,0.02006457932293415,0.0005225217901170254,0.05796908959746361
2021-03-20T00:00:00.000Z,0,0.5361419320106506,0.023153664772958812,0.026426646077969167,1395,0,0.019655335694551468,0.00027331928140483797,0.054497130215168
2021-03-25T00:00:00.000Z,0,0.2149115800857544,0.02202916039781072,0.0213259397306458,1395,0,0.02091139182448387,0.00029899459332227707,0.04597366228699684
2021-03-26T00:00:00.000Z,0.00008145492029143497,0.42251208424568176,0.03313025860586869,0.03156052098684077,1395,0,0.031232040375471115,0.0007275206735357642,0.07174258679151535
2021-04-01T00:00:00.000Z,0,0.5361372232437134,0.02503760040697634,0.026914797901002794,1395,0,0.022305184975266457,0.0002454692730680108,0.05822896584868431
2021-04-06T00:00:00.000Z,0.00005346631951397285,0.2058037966489792,0.02252196988314523,0.021668037140277204,1395,0,0.021366560831665993,0.00042783014941960573,0.04670378938317299
2021-04-07T00:00:00.000Z,0,0.39928871393203735,0.023523492782257734,0.027310301004474583,1395,0,0.01964706741273403,0.0005405681440606713,0.05362829566001892
2021-04-13T00:00:00.000Z,0,0.4604906439781189,0.023258521656393527,0.025854195739304815,1395,0,0.019321640953421593,0.00040774783701635897,0.05557950213551521
2021-04-18T00:00:00.000Z,0,0.22422680258750916,0.022493024079806502,0.02230634043460275,1395,0,0.02124706096947193,0.00033168974914588034,0.04770452529191971
2021-04-19T00:00:00.000Z,0,0.37977543473243713,0.024625519694791497,0.025892090647119066,1395,0,0.020817359909415245,0.000541399815119803,0.058485377579927444
2021-04-25T00:00:00.000Z,0,0.41549262404441833,0.023058466501799605,0.027336469002975834,1395,0,0.01866290718317032,0.0002464823774062097,0.05459543317556381
2021-04-30T00:00:00.000Z,0,0.28830811381340027,0.02295605598606393,0.022406854323195752,1395,0,0.02212255820631981,0.00031329391640610993,0.048504170030355453
2021-05-01T00:00:00.000Z,0,1.739903211593628,0.024647502926074948,0.05275459325270638,1395,0,0.019239354878664017,0.0004970001173205674,0.05478742718696594
2021-05-07T00:00:00.000Z,0,0.33984804153442383,0.022627097787544855,0.024724595604798453,1395,0,0.01849781721830368,0.00026282606995664537,0.05545932054519653
2021-05-12T00:00:00.000Z,0,0.19339655339717865,0.021861956512760357,0.021568274408599677,1395,0,0.020350662991404533,0.00024934124667197466,0.04682931303977966
2021-05-13T00:00:00.000Z,0,0.4327004551887512,0.024140576082185887,0.028329232832959912,1395,0,0.019538775086402893,0.0004976431955583394,0.05749329552054405
2021-05-19T00:00:00.000Z,0,0.4284561276435852,0.022876205849786377,0.025799308258372775,1395,0,0.018504830077290535,0.000225799682084471,0.05614261329174042
2021-05-24T00:00:00.000Z,0.00008828659338178113,0.26339346170425415,0.022057267556181433,0.021843487910898688,1395,0,0.020619677379727364,0.0004217087698634714,0.04782269522547722
2021-05-25T00:00:00.000Z,0,0.4353541135787964,0.02385245733242958,0.027282156033971196,1395,0,0.019512489438056946,0.0004570571181830019,0.05561099573969841
2021-05-31T00:00:00.000Z,0,0.5215842127799988,0.022680775939464368,0.0261362668440691,1395,0,0.018521243706345558,0.00019731679640244693,0.05541329085826874
2021-06-05T00:00:00.000Z,0,0.2474779337644577,0.02234851803332145,0.022648543293968558,1395,0,0.021018924191594124,0.00024863038561306894,0.047726862132549286
2021-06-06T00:00:00.000Z,0,0.3843391537666321,0.023779093204183588,0.02613009664889931,1395,0,0.019404472783207893,0.00041749741649255157,0.05851329118013382
2021-06-12T00:00:00.000Z,0,0.372864305973053,0.02315592379175409,0.026348754428121707,1395,0,0.018276426941156387,0.00023613042139913887,0.056359682232141495
2021-06-17T00:00:00.000Z,0,0.1721796989440918,0.02236170365732998,0.02201991362169597,1395,0,0.020804021507501602,0.00030477624386548996,0.04843759909272194
2021-06-18T00:00:00.000Z,0,0.4094454348087311,0.023895084657425136,0.028612578775111516,1395,0,0.019113197922706604,0.00042208103695884347,0.05656709522008896
2021-06-24T00:00:00.000Z,0,0.3982546031475067,0.02409540838213284,0.02776133484224523,1395,0,0.01965884305536747,0.00034541302011348307,0.05827569589018822
2021-06-29T00:00:00.000Z,0,0.1524035930633545,0.021611568281497982,0.020924349768687834,1395,0,0.020208071917295456,0.0002852926554623991,0.046719614416360855
2021-06-30T00:00:00.000Z,0,0.3530179262161255,0.023756643953056683,0.0254624206211912,1395,0,0.019679740071296692,0.00040389609057456255,0.057203590869903564
2021-07-06T00:00:00.000Z,0,0.574517548084259,0.023280518204994154,0.028518157393539863,1395,0,0.018769824877381325,0.0002281155320815742,0.0563349686563015
2021-07-11T00:00:00.000Z,0,0.17626570165157318,0.02230867028872604,0.020993912204488305,1395,0,0.020672079175710678,0.0003345291770529002,0.04851488023996353
2021-07-12T00:00:00.000Z,0,0.43787121772766113,0.024544609500442263,0.028477459719045042,1395,0,0.019622238352894783,0.0004766589845530689,0.057460982352495193
2021-07-18T00:00:00.000Z,0,0.5215825438499451,0.025252095750313557,0.030248126468227127,1395,0,0.020715411752462387,0.000234704275499098,0.060211431235075
2021-07-23T00:00:00.000Z,0,0.1897961050271988,0.022626985363742833,0.021932419307526603,1395,0,0.020980441942811012,0.0002514217048883438,0.04839472472667694
2021-07-24T00:00:00.000Z,0,0.36981043219566345,0.02357043233225147,0.026028052103445783,1395,0,0.019321687519550323,0.0004520764050539583,0.055743373930454254
2021-07-30T00:00:00.000Z,0,0.5447172522544861,0.023213028417303636,0.026968745967688033,1395,0,0.018765246495604515,0.00020428140123840421,0.055359162390232086
2021-08-04T00:00:00.000Z,0.00007414688298013061,0.18633174896240234,0.023112759606586875,0.02242694987714603,1395,0,0.0214470736682415,0.00035955029306933284,0.05014338344335556
2021-08-05T00:00:00.000Z,0,0.4247801899909973,0.024201161254502102,0.028200284044711667,1395,0,0.018907563760876656,0.0004383689374662936,0.05741020292043686
2021-08-11T00:00:00.000Z,0,0.5685221552848816,0.02389814931301509,0.029391524490151966,1395,0,0.019510546699166298,0.00021829370234627277,0.0571727491915226
2021-08-17T00:00:00.000Z,0,0.41699710488319397,0.024338420171502333,0.028102865018093486,1395,0,0.019212855026125908,0.0004352124233264476,0.05745837464928627
2021-08-23T00:00:00.000Z,0,0.3977394998073578,0.02401882793007863,0.028691694312449327,1395,0,0.01858607679605484,0.00028390847728587687,0.0591205358505249
2021-08-28T00:00:00.000Z,0.00005545480235014111,0.22609084844589233,0.022860413675936473,0.022888217969791524,1395,0,0.020918630063533783,0.0003885511541739106,0.049622293561697006
2021-08-29T00:00:00.000Z,0,0.30290934443473816,0.02321802122846731,0.024867309497364803,1395,0,0.01859656348824501,0.0004883675719611347,0.0547039620578289
2021-09-04T00:00:00.000Z,0,0.4138379395008087,0.022873787346323022,0.026845330742475613,1395,0,0.017613276839256287,0.0001139924643211998,0.056541334837675095
2021-09-09T00:00:00.000Z,0,0.1796007603406906,0.02209851933524688,0.02170261829954463,1395,0,0.020269479602575302,0.0002179341099690646,0.04850020632147789
2021-09-10T00:00:00.000Z,0,0.40178051590919495,0.023616282113725743,0.027123505752051788,1395,0,0.01891508139669895,0.0004542525566648692,0.05554402247071266
